ts,lon,lat,noxme,noxae,soxme,soxae,co2me,co2ae,come,coae,speed,pme,pae
2019-11-14 13:41:26.468,2.11000800132752,41.3905413883761,2.13263062972225,2.99603598598182,0.0592564801751494,0.0832467397462486,92.3790331115242,129.779111157369,58.079567368551,0.0,5.76536411479951,533.863070996301,750.0
2019-11-14 13:41:27.905,2.11006164550781,41.3905655353412,31.4278951869917,2.99603598598182,0.873243787339391,0.0832467397462486,1361.36025134495,129.779111157369,3048.76622508676,0.0,14.1349179491993,7867.36925074663,750.0
2019-11-14 13:41:29.677,2.11011528968811,41.3905896822974,16.7607877334205,2.99603598598182,0.465709003801877,0.0832467397462486,726.026037243278,129.779111157369,420.986726695675,0.0,11.4626843976148,4195.7409253033,750.0
2019-11-14 13:41:31.538,2.11016893386841,41.3906138292446,14.469265018213,2.99603598598182,0.402037607333994,0.0832467397462486,626.764285192229,129.779111157369,70.9893620719722,0.0,10.9144959371711,3622.1022759523,750.0
2019-11-14 13:41:34.297,2.11022257804871,41.3906379761828,4.44489601074507,2.99603598598182,0.123504224627787,0.0832467397462486,192.539293973931,129.779111157369,95.2584670737155,0.0,7.36447956575002,1112.69424788512,750.0
2019-11-14 13:41:36.667,2.110276222229,41.3906621231121,7.01247809096426,2.99603598598182,0.194846103767164,0.0832467397462486,303.759092986204,129.779111157369,59.5702480950631,0.0,8.57324758089584,1755.43905107657,750.0
2019-11-14 13:41:39.007,2.1103298664093,41.3906862700323,7.28566333832866,2.99603598598182,0.202436727276449,0.0832467397462486,315.592641965636,129.779111157369,5.69994118205827,0.0,8.68316178414363,1823.82572482881,750.0
2019-11-14 13:41:41.887,2.1103835105896,41.3907104169436,3.90786100703534,2.99603598598182,0.108582370084776,0.0832467397462486,169.276580919767,129.779111157369,36.7950343463076,0.0,7.05506841049508,978.257861050368,750.0
2019-11-14 13:41:44.635,2.11043179035187,41.390734563846,3.5822222131966,2.99603598598182,0.0995342918744959,0.0832467397462486,155.17090481291,129.779111157369,4.37874731219797,0.0,6.85339401012364,896.740450538016,750.0
2019-11-14 13:41:47.481,2.11048007011414,41.3907627347395,3.78146938741316,2.99603598598182,0.105070499628605,0.0832467397462486,163.80168271125,129.779111157369,2.76140397005961,0.0,6.97817285031775,946.618149391307,750.0
2019-11-14 13:41:49.792,2.1105283498764,41.390790906102,7.06261216895868,2.99603598598182,0.196239110581083,0.0832467397462486,305.930747836564,129.779111157369,82.2288294321249,0.0,8.59362989683642,1767.98915350249,750.0
2019-11-14 13:41:51.697,2.11057662963867,41.3908190774524,12.6089910263574,2.99603598598182,0.350348727233321,0.0832467397462486,546.18290823221,129.779111157369,201.909389423676,0.0,10.4251338184484,3156.41845225335,750.0
2019-11-14 13:41:55.433,2.11062490940094,41.3908472487905,1.67164722668245,2.99603598598182,0.0464477670756578,0.0832467397462486,72.4106426833973,129.779111157369,38.0771282850808,0.0,5.31581351751264,418.464740035819,750.0
2019-11-14 13:41:59.152,2.11067318916321,41.3908754201164,1.69467635167537,2.99603598598182,0.04708764576331,0.0832467397462486,73.4081939098498,129.779111157369,0.184425712940646,0.0,5.34011303017791,424.229638663705,750.0
2019-11-14 13:42:02.917,2.11072146892548,41.3909035914301,1.63331623224779,2.99603598598182,0.0453827163443424,0.0832467397462486,70.7502612958626,129.779111157369,0.471426684421567,0.0,5.27486827955459,408.86931262423,750.0
2019-11-14 13:42:06.472,2.11076438426971,41.3909317627316,1.5730938879184,2.99603598598182,0.0437094007203796,0.0832467397462486,68.1416136175802,129.779111157369,0.483806776753575,0.0,5.20922449864533,393.793806702947,750.0
2019-11-14 13:42:10.482,2.11080193519592,41.3909599340208,0.886126024608678,4.9933933099697,0.0246215675973607,0.138744566243748,38.3842678743528,216.298518595615,3.33850427511517,0.0,4.30216131030565,221.824611441947,1250.0
2019-11-14 13:42:14.411,2.11083948612213,41.3909881052979,0.942068820388614,4.9933933099697,0.0261759732796555,0.138744566243748,40.8075386047273,216.298518595615,0.354205551025448,0.0,4.39085474026637,235.828814672905,1250.0
2019-11-14 13:42:18.771,2.11087703704834,41.3910162765628,0.688448281229253,4.9933933099697,0.0191289674638079,0.138744566243748,29.8214729174795,216.298518595615,1.14630634271672,0.0,3.95498918094625,172.339789421032,1250.0
2019-11-14 13:42:23.753,2.11090385913849,41.3910404238327,0.226684736558374,4.9933933099697,0.00629857763959326,0.138744566243748,9.81928914109731,216.298518595615,0.927562628401403,0.0,2.73104560688492,56.7461650041115,1250.0
2019-11-14 13:42:27.938,2.11091995239258,41.3910605466311,0.159198975077125,4.9933933099697,0.0044234434126037,0.138744566243748,6.89601245757491,216.298518595615,0.192291343050128,0.0,2.42755055046894,39.8524022630241,1250.0
2019-11-14 13:42:32.618,2.11094677448273,41.3910887169021,0.364722629836741,4.9933933099697,0.0101340471168061,0.138744566243748,15.7986682872498,216.298518595615,1.00289860840867,0.0,3.20018999684202,91.3012973333544,1250.0
2019-11-14 13:42:35.542,2.11098432540894,41.3911329840337,5.21440497910219,2.99603598598182,0.144885514145322,0.0832467397462486,225.872067815192,129.779111157369,135.64661832423,0.0,7.76705616693137,1305.32602165826,750.0
2019-11-14 13:42:38.152,2.11102187633514,41.3911772530601,7.33188094158201,2.99603598598182,0.203720912382279,0.0832467397462486,317.594647114475,129.779111157369,43.7203870379885,0.0,8.70148403736307,1835.39541311099,750.0
2019-11-14 13:42:40.642,2.11105942726135,41.3912215220563,8.44381729216316,2.99603598598182,0.234616761572451,0.0832467397462486,365.760327339007,129.779111157369,23.6852291082266,0.0,9.1208322641416,2113.74729768042,750.0
2019-11-14 13:42:43.028,2.11109697818756,41.3912657910224,9.58915896810036,2.99603598598182,0.266440798687957,0.0832467397462486,415.373024038947,129.779111157369,26.4428764916577,0.0,9.51586705477388,2400.46156312053,750.0
2019-11-14 13:42:45.682,2.1111398935318,41.3913100599583,7.91232314917025,2.99603598598182,0.219848863321093,0.0832467397462486,342.737627416275,129.779111157369,29.3247962690599,0.0,8.92530087311569,1980.69795878403,750.0
2019-11-14 13:42:48.070,2.1111935377121,41.3913543288641,14.1785075201314,2.99603598598182,0.393958727812748,0.0832467397462486,614.169560082144,129.779111157369,189.435946734101,0.0,10.8408923630503,3549.31672711995,750.0
2019-11-14 13:42:50.363,2.11125791072846,41.3914146935803,34.5679096768009,2.99603598598182,0.96049106015442,0.0832467397462486,1497.37607071942,129.779111157369,941.571786833081,0.0,14.5908043047535,8653.41150069817,750.0
2019-11-14 13:42:52.807,2.11132228374481,41.391487132032,40.7605224374095,2.99603598598182,1.1325566912896,0.0832467397462486,1765.62110635112,129.779111157369,228.859213327523,0.0,15.4146892386373,10203.6130310494,750.0
2019-11-14 13:42:55.057,2.11138665676117,41.3915595718467,52.2541886275896,2.99603598598182,1.45191541813434,0.0832467397462486,2263.49155553141,129.779111157369,514.732779597509,0.0,16.7453885595227,13080.8313565196,750.0
2019-11-14 13:42:57.517,2.11145102977753,41.3916360355267,44.8154629610112,2.99603598598182,1.24522575802785,0.0832467397462486,1941.26872187086,129.779111157369,253.547487099632,0.0,15.9097793134288,11218.6894209629,750.0
2019-11-14 13:42:59.348,2.11151540279388,41.3917124995979,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,4426.92766050829,0.0,21.3761878115933,22286.385862074,750.0
2019-11-14 13:43:01.553,2.11156904697418,41.3918452986657,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,3940.65151334371,0.0,27.2360567273241,22286.385862074,750.0
2019-11-14 13:43:05.422,2.11162269115448,41.3919781041992,41.6195779703067,2.99603598598182,1.15642608828926,0.0832467397462486,1802.8327633592,129.779111157369,2098.75180878201,0.0,15.5222289111248,10418.6610654147,750.0
2019-11-14 13:43:09.249,2.11167633533478,41.3921149333778,46.6965636132335,2.99603598598182,1.29749331995459,0.0832467397462486,2022.75224602918,129.779111157369,123.383007598517,0.0,16.1293364252622,11689.5867986205,750.0
2019-11-14 13:43:13.617,2.11172461509705,41.3922517627496,30.6930224542923,2.99603598598182,0.852824887362263,0.0832467397462486,1329.52781324683,129.779111157369,246.415091509001,0.0,14.0238765098414,7683.40799256971,750.0
2019-11-14 13:43:17.093,2.1117514371872,41.3924127352252,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,2633.53860131429,0.0,20.1973662005875,22286.385862074,750.0
2019-11-14 13:43:20.889,2.11177289485931,41.3925737101893,69.8257920325745,2.99603598598182,1.94015344412044,0.0832467397462486,3024.63964660196,129.779111157369,537.121595991217,0.0,18.4442138935447,17479.5443944807,750.0
2019-11-14 13:43:24.684,2.11179435253143,41.3927346847549,69.8810008294711,2.99603598598182,1.94168745518321,0.0832467397462486,3027.03112274672,129.779111157369,3.88741441226774,0.0,18.4490736766013,17493.3648552048,750.0
2019-11-14 13:43:26.558,2.11181581020355,41.3928956589219,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,14963.305283495,0.0,37.3598096819173,22286.385862074,750.0
2019-11-14 13:43:30.263,2.11183726787567,41.3930566326902,75.1013970278394,2.99603598598182,2.08673943911506,0.0832467397462486,3253.16271184762,129.779111157369,6233.17476186911,0.0,18.8974932283183,18800.1906634046,750.0
2019-11-14 13:43:32.633,2.11185872554779,41.3932176060599,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,6659.2785300016,0.0,29.5410503934299,22286.385862074,750.0
2019-11-14 13:43:37.897,2.11188018321991,41.393378579031,26.1802760483692,2.99603598598182,0.727435396931431,0.0832467397462486,1134.0494477734,129.779111157369,1345.36505001158,0.0,13.2998354254772,6553.72870290886,750.0
2019-11-14 13:43:41.527,2.11190164089203,41.3935395516035,79.8432792508999,2.99603598598182,2.21849561199731,0.0832467397462486,3458.56653977261,129.779111157369,2193.44026966583,0.0,19.2871318024511,19987.2296989621,750.0
2019-11-14 13:43:45.307,2.11192309856415,41.3937005237773,70.7103206357063,2.99603598598182,1.96473062635976,0.0832467397462486,3062.95471906598,129.779111157369,238.46338108627,0.0,18.5217689369408,17700.9691221718,750.0
2019-11-14 13:43:48.999,2.11194455623627,41.3938614955525,75.8816519564768,2.99603598598182,2.10841931188158,0.0832467397462486,3286.96096780599,129.779111157369,150.945791620409,0.0,18.9627121293528,18995.5124817059,750.0
2019-11-14 13:43:52.732,2.11203575134277,41.3940063717342,71.3118164121796,2.99603598598182,1.98144356392019,0.0832467397462486,3089.00967554877,129.779111157369,123.63445019829,0.0,18.5741390604466,17851.542023988,750.0
2019-11-14 13:43:56.541,2.11215376853943,41.3941230791303,51.3118662079187,2.99603598598182,1.42573239843951,0.0832467397462486,2222.67303178178,129.779111157369,433.04409561494,0.0,16.6441183995712,12844.9390581427,750.0
2019-11-14 13:44:00.293,2.11227178573608,41.3942397829484,53.6806632630363,2.99603598598182,1.49155091092791,0.0832467397462486,2325.28207178121,129.779111157369,60.1176234304265,0.0,16.8963987761705,13437.9218526254,750.0
2019-11-14 13:44:04.043,2.11238980293274,41.394356486557,53.7666021577819,2.99603598598182,1.49393877704115,0.0832467397462486,2329.00468173186,129.779111157369,2.99098555610096,0.0,16.9054106099548,13459.4350024543,750.0
2019-11-14 13:44:07.733,2.11086094379425,41.3952940339213,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,63022.177656597,0.0,173.736106859518,22286.385862074,750.0
2019-11-14 13:44:11.452,2.11249172687531,41.3944129454915,89.0277520536668,2.99603598598182,2.47369195165939,0.0832467397462486,3856.40979745348,129.779111157369,679.206473074176,0.0,175.439595612471,22286.385862074,750.0
2019-11-14 13:44:17.124,2.11258828639984,41.3945013630791,7.38161338342381,2.99603598598182,0.205102759483689,0.0832467397462486,319.748904315695,129.779111157369,3613.78330195738,0.0,8.72111389215809,1847.84497364894,750.0
2019-11-14 13:44:22.793,2.11268484592438,41.394589896514,7.4112907682451,2.99603598598182,0.205927364242152,0.0832467397462486,321.034437814493,129.779111157369,0.412283141397603,0.0,8.73278585577564,1855.27413628921,750.0
2019-11-14 13:44:26.557,2.11279213428497,41.3946824535859,31.2147355271519,2.99603598598182,0.867321012442793,0.0832467397462486,1352.12682714109,129.779111157369,741.747273418801,0.0,14.1028887392166,7814.00882863294,750.0
2019-11-14 13:44:30.278,2.11289942264557,41.3947750110072,32.3094380563694,2.99603598598182,0.897738009092939,0.0832467397462486,1399.54599095898,129.779111157369,23.5693319707809,0.0,14.2658612142494,8088.04655740342,750.0
2019-11-14 13:44:33.997,2.11300671100616,41.3948675682967,32.3545454387127,2.99603598598182,0.89899134601417,0.0832467397462486,1401.49990473523,129.779111157369,1.79985296071746,0.0,14.2724970092822,8099.33832322859,750.0
2019-11-14 13:44:37.778,2.11311399936676,41.3949601254543,30.7911050998773,2.99603598598182,0.855550175212223,0.0832467397462486,1333.77645332443,129.779111157369,31.6983861511903,0.0,14.0387988625832,7707.96109691591,750.0
2019-11-14 13:44:41.573,2.11322128772736,41.3950526824802,30.4560234182067,2.99603598598182,0.846239720438555,0.0832467397462486,1319.26174021157,129.779111157369,6.83189124203316,0.0,13.9876876472695,7624.07984100684,750.0
2019-11-14 13:44:45.803,2.11332857608795,41.3951452393743,21.9931468866531,2.99603598598182,0.611093385940837,0.0832467397462486,952.675824942713,129.779111157369,124.567658215079,0.0,12.5492369064495,5505.56142922439,750.0
2019-11-14 13:44:51.158,2.11343586444855,41.3952377961366,10.8400192300054,2.99603598598182,0.301196735922673,0.0832467397462486,469.556463000183,129.779111157369,88.8882262720612,0.0,9.91284260776221,2713.59037760016,750.0
2019-11-14 13:44:57.248,2.11354315280914,41.3953303527671,7.36981562918808,2.99603598598182,0.204774951479698,0.0832467397462486,319.237861702879,129.779111157369,24.114087830339,0.0,8.71646520554669,1844.89163272841,750.0
2019-11-14 13:45:03.068,2.11365044116974,41.3954229092658,8.44383018171203,2.99603598598182,0.234617119716654,0.0832467397462486,365.760885674823,129.779111157369,9.77148448400728,0.0,9.12083690514496,2113.75052433113,750.0
2019-11-14 13:45:09.593,2.11375772953033,41.3955154656327,5.99193320341193,2.99603598598182,0.166489623721217,0.0832467397462486,259.552211285704,129.779111157369,15.0727627682144,0.0,8.13536758887552,1499.96526196138,750.0
2019-11-14 13:45:16.252,2.11378991603851,41.3955557137457,0.316147351529657,4.9933933099697,0.00878435253027526,0.138744566243748,13.6945358694781,216.298518595615,4.02027034732557,0.0,3.05129859536919,79.1414104358764,1250.0
2019-11-14 13:45:22.058,2.11381137371063,41.3955879081762,0.214854271288145,4.9933933099697,0.00596986073898333,0.138744566243748,9.3068295863616,216.298518595615,0.227197084648428,0.0,2.68268402894871,53.7846355050712,1250.0
2019-11-14 13:45:28.071,2.11383283138275,41.3956201016283,0.193420041010805,4.9933933099697,0.00537429720172691,0.138744566243748,8.37836431867092,216.298518595615,0.0494791542183657,0.0,2.5903315195546,48.4189881018953,1250.0
2019-11-14 13:45:33.789,2.1138596534729,41.3956522950645,0.263949904391678,4.9933933099697,0.00733401371003244,0.138744566243748,11.4335021816498,216.298518595615,0.217463480124923,0.0,2.8731746729673,66.0747832202306,1250.0
2019-11-14 13:45:39.159,2.11388111114502,41.3956804647893,0.198917001437346,4.9933933099697,0.00552703369626996,0.138744566243748,8.61647582386032,216.298518595615,0.159506025244683,0.0,2.61464156620235,49.7950464467201,1250.0
2019-11-14 13:45:45.909,2.11390256881714,41.3957086340207,0.10005346223476,4.9933933099697,0.00278004822717062,0.138744566243748,4.33400982424758,216.298518595615,0.132149047558273,0.0,2.07937220104548,25.046460398732,1250.0
2019-11-14 13:45:52.885,2.11392402648926,41.3957368032399,0.0906408586585816,4.9933933099697,0.00251851313082767,0.138744566243748,3.92628463953397,216.298518595615,0.0145785780804273,0.0,2.01200719826058,22.6901960830949,1250.0
